id,ime_in_priimek,državljanstvo,ocena,potencial,starost,iskanja,klub 
240837,Mert Hakan Yandaş,Turkey,72,75,26,3,Fenerbahçe SK
240900,Unai Núñez,Spain,78,84,23,2,Athletic Club
240915,Miranda,Spain,70,81,20,5,Real Betis Balompié
240916,Dejan Ljubicic,Austria,71,77,23,0,SK Rapid Wien
240950,Pedro Gonçalves,Portugal,77,87,22,9,Sporting CP
240953,Nahuel Tenaglia,Argentina,72,77,24,0,Club Atlético Talleres
240956,Matías Melluso,Argentina,71,82,22,0,Gimnasia y Esgrima La Plata
240963,Juan Manuel García,Argentina,71,72,27,1,Unión de Santa Fe
240976,Marcelo Saracchi,Uruguay,75,82,22,3,Galatasaray SK
240982,Júnior Moreno,Venezuela,70,73,27,1,D.C. United
240988,Denis Vavro,Slovakia,71,78,24,1,Lazio
241004,Felipe Carballo,Uruguay,70,77,24,0,Club Nacional de Football
241049,Gorosabel,Spain,73,78,24,5,Real Sociedad
241070,Nikola Maraš,Serbia,70,78,24,0,UD Almería
241084,Luis Díaz,Colombia,78,86,23,6,FC Porto
241095,Nikola Vlašić,Croatia,80,86,23,8,PFC CSKA Moscow
241096,Sandro Tonali,Italy,77,91,20,69,Milan
241103,Zinho Vanheusden,Belgium,73,84,21,10,Standard de Liège
241115,Rodrigo Amaral,Uruguay,72,76,23,2,Club Nacional de Football
241117,Borja Sánchez,Spain,73,80,24,0,R. Oviedo
241119,Dani Martín,Spain,70,80,22,0,Real Betis Balompié
241130,Ignatius Ganago,Cameroon,72,78,21,3,RC Lens
241135,Jamilu Collins,Nigeria,72,75,26,0,SC Paderborn 07
241162,Joseph Paintsil,Ghana,70,77,22,0,MKE Ankaragücü
241166,Sergiy Rybalka,Ukraine,71,71,30,0,Demir Grup Sivasspor
241168,Giorgi Chakvetadze,Georgia,72,82,21,1,KAA Gent
241176,Lucas Vera,Argentina,72,78,23,1,Club Atlético Lanús
241184,Junior Firpo,Spain,79,85,24,18,FC Barcelona
241187,Lutsharel Geertruida,Netherlands,72,82,20,2,Feyenoord
241202,Patson Daka,Zambia,76,85,22,25,FC Red Bull Salzburg
241232,Thamsanqa Mkhize,South Africa,71,71,32,0,Free Agents
241238,Jessy Deminguet,France,70,79,22,1,SM Caen
241390,Eljif Elmas,North Macedonia,72,84,21,6,Napoli
241406,Jefferson Intriago,Ecuador,71,78,24,0,Fútbol Club Juárez
241412,Ayrton Preciado,Ecuador,70,71,26,0,Santos Laguna
241461,Ferran Torres,Spain,81,89,20,43,Manchester City
241463,Dani Raba,Spain,73,77,24,1,Villarreal CF
241464,Pau Torres,Spain,78,86,23,7,Villarreal CF
241470,Álex Centelles,Spain,74,84,21,4,UD Almería
241486,Jules Koundé,France,79,86,21,33,Sevilla FC
241497,Colin Dagba,France,75,80,22,7,Paris Saint-Germain
241501,Antonio Bareiro,Paraguay,71,71,31,0,Club Libertad
241508,Mikkel Damsgaard,Denmark,73,83,20,1,Sampdoria
241509,Mauro Júnior,Brazil,74,81,21,1,PSV
241522,Jonas Wind,Denmark,72,82,21,3,FC København
241568,Cristian Ferreira,Argentina,70,81,21,9,River Plate
241569,David Martínez,Argentina,72,79,22,0,Defensa y Justicia
241607,Tomás Belmonte,Argentina,71,82,22,7,Club Atlético Lanús
241629,Rogério,Brazil,70,79,22,1,Sassuolo
241635,Mounir Chouiar,France,73,80,21,3,Dijon FCO
241637,Aurélien Tchouaméni,France,72,80,20,5,AS Monaco
241671,Dominik Livaković,Croatia,81,86,25,6,Dinamo Zagreb
241673,Borna Barišić,Croatia,74,75,27,1,Rangers FC
241686,Manu Vallejo,Spain,74,80,23,3,Valencia CF
241696,Hernán De la Fuente,Argentina,71,78,23,1,Vélez Sarsfield
241707,Pape Gueye,France,71,82,21,1,Olympique de Marseille
241720,André Pereira,Portugal,71,76,25,0,Rio Ave FC
241721,Rafael Leão,Portugal,74,83,21,22,Milan
241727,Predrag Rajković,Serbia,79,84,24,1,Stade de Reims
241746,Yassine Meriah,Tunisia,70,73,27,0,Çaykur Rizespor
241750,Saad Bguir,Tunisia,70,73,26,2,Abha Club
241769,Daniel Akpeyi,Nigeria,73,73,34,1,Kaizer Chiefs
241771,Anthony Nwakaeme,Nigeria,78,78,31,1,Trabzonspor
241775,Jawad El Yamiq,Morocco,74,76,28,2,R. Valladolid CF
241781,Mohamed Awad,Egypt,70,71,28,2,Free Agents
241788,Mehdi Taremi,Iran,77,77,28,1,FC Porto
241790,Alireza Beiranvand,Iran,73,75,28,1,Royal Antwerp FC
241823,Aldo Cruz,Mexico,71,77,23,2,Club Tijuana
241827,Martín,Spain,75,80,24,0,D. Alavés
241852,Moussa Diaby,France,81,88,21,24,Bayer 04 Leverkusen
241854,Perr Schuurs,Netherlands,75,84,20,25,Ajax
241856,Manu Morlanes,Spain,72,81,21,0,UD Almería
241907,Diego Rossi,Uruguay,75,83,22,8,LAFC
241928,Albert Sambi Lokonga,Belgium,72,83,21,2,RSC Anderlecht
241937,Abdou Harroui,Netherlands,70,77,22,0,Sparta Rotterdam
241941,Stanley Nsoki,France,72,79,21,2,OGC Nice
241976,Tiago Sá,Portugal,73,78,25,1,SC Braga
241981,Nanu,Guinea Bissau,71,74,26,0,FC Porto
241990,Omar Fernández,Colombia,73,73,27,0,Puebla
242000,Konstantinos Mavropanos,Greece,73,84,22,4,VfB Stuttgart
242002,Guido Mainero,Argentina,70,71,25,0,Vélez Sarsfield
242045,Majeed Ashimeru,Ghana,71,78,23,1,FC Red Bull Salzburg
242069,Jordan Sierra,Ecuador,71,78,23,1,Tigres de la UANL
242079,Kristijan Bistrović,Croatia,70,80,22,1,PFC CSKA Moscow
242118,Sebastián Córdova,Mexico,75,83,23,58,Club América
242160,Marius Lode,Norway,70,73,27,0,FK Bodø/Glimt
242162,Håkon Evjen,Norway,71,81,20,2,AZ
242187,Christoph Baumgartner,Austria,75,84,21,4,TSG Hoffenheim
242201,Luis Milla,Spain,78,82,26,4,Granada CF
242236,Ferro,Portugal,77,84,23,6,SL Benfica
242267,Jorman Campuzano,Colombia,75,83,24,8,Boca Juniors
242287,Francisco Ortega,Argentina,70,82,21,4,Vélez Sarsfield
242348,Loren,Spain,78,81,26,2,Real Betis Balompié
242374,Musa Barrow,Gambia,74,83,21,12,Bologna
242380,Stephen Eustáquio,Canada,72,80,23,2,FC Paços de Ferreira
242384,Douglas,Brazil,73,73,32,2,Vissel Kobe
242429,Liberato Cacace,New Zealand,73,84,20,7,Sint-Truidense VV
242444,João Félix,Portugal,81,93,20,103,Atlético de Madrid
242494,Elvir Koljić,Bosnia & Herzegovina,70,75,25,0,Universitatea Craiova
242516,Cody Gakpo,Netherlands,75,83,21,3,PSV
242530,Noah Okafor,Switzerland,71,82,20,6,FC Red Bull Salzburg
242578,Benoît Badiashile,France,72,82,19,9,AS Monaco
242614,Ionuț Nedelcearu,Romania,71,79,24,1,AEK Athens
242641,Rayan Aït Nouri,France,71,86,19,17,Wolverhampton Wanderers
242656,Illan Meslier,France,70,82,20,9,Leeds United
242663,Sebastiaan Bornauw,Belgium,75,83,21,3,1. FC Köln
242664,Alexis Saelemaekers,Belgium,74,82,21,13,Milan
242776,Koki Anzai,Japan,71,76,25,2,Portimonense SC
242794,Imran Louza,France,74,84,21,1,FC Nantes
242816,Riqui Puig,Spain,75,88,21,46,FC Barcelona
242845,Dragoș Nedelcu,Romania,70,77,23,1,FCSB
242969,Noam Baumann,Switzerland,70,78,24,0,FC Lugano
242997,Linton Maina,Germany,72,83,21,3,Hannover 96
243000,Nicușor Bancu,Romania,71,71,28,0,Universitatea Craiova
243001,Alexandru Cicâldău,Romania,72,81,23,0,Universitatea Craiova
243007,Lukáš Masopust,Czech Republic,75,75,27,1,SK Slavia Praha
243008,Michal Trávník,Czech Republic,71,74,26,0,Sparta Praha
243014,Bryan Mbeumo,France,74,85,21,5,Brentford
243015,Luis Romo,Mexico,75,80,25,3,Cruz Azul
243016,Alberto Soro,Spain,70,83,21,0,Granada CF
243019,Tudor Băluță,Romania,71,82,21,0,Dynamo Kyiv
243231,Enock Mwepu,Zambia,74,81,22,3,FC Red Bull Salzburg
243237,Luca Pellegrini,Italy,72,86,21,9,Genoa
243238,Júnior Moraes,Ukraine,79,79,33,3,Shakhtar Donetsk
243244,Hüseyin Türkmen,Turkey,70,73,22,0,Trabzonspor
243245,Orkun Kökçü,Turkey,75,85,19,5,Feyenoord
243270,Heriberto Tavares,Portugal,72,79,23,0,Stade Brestois 29
243282,Dwight McNeil,England,78,85,20,6,Burnley
243315,Dani Gómez,Spain,70,79,22,1,Levante UD
243350,Felix Agu,Germany,70,83,21,10,SV Werder Bremen
243392,Rabbi Matondo,Wales,70,85,20,10,FC Schalke 04
243414,Brandon Williams,England,75,85,20,17,Manchester United
243526,Mert Müldür,Turkey,71,82,21,2,Sassuolo
243538,Karlo Letica,Croatia,70,76,23,0,Sampdoria
243551,Ali Gholizadeh,Iran,72,76,24,1,Sporting Charleroi
243559,De Frutos,Spain,70,79,23,0,Levante UD
243576,Pedro Porro,Spain,74,83,21,7,Sporting CP
243580,Loïs Openda,Belgium,70,80,20,5,Vitesse
243591,Fernando Andrade,Brazil,70,70,27,0,Çaykur Rizespor
243627,Yacine Adli,France,71,81,20,3,FC Girondins de Bordeaux
243630,Jonathan David,Canada,77,88,20,34,LOSC Lille
243647,Altay Bayındır,Turkey,73,80,22,8,Fenerbahçe SK
243656,Nemanja Radonjić,Serbia,75,79,24,2,Olympique de Marseille
243661,Albert Vallci,Austria,72,77,25,0,FC Red Bull Salzburg
243662,Kalindi,Brazil,71,72,27,0,CD Nacional
243686,Chiquinho,Portugal,76,81,25,6,SL Benfica
243715,William Saliba,France,74,87,19,38,Arsenal
243756,Fran Gámez,Spain,70,70,29,1,RCD Mallorca
243780,Kangin Lee,Korea Republic,74,84,19,15,Valencia CF
243792,Iñigo Vicente,Spain,70,78,22,0,Athletic Club
243812,Rodrygo,Brazil,79,90,19,35,Real Madrid
243828,Matthew Longstaff,England,72,85,20,5,Newcastle United
243851,Vincent Pule,South Africa,70,70,28,0,Orlando Pirates
243854,Mohamed Simakan,France,72,82,20,7,RC Strasbourg Alsace
243863,Igor Plastun,Ukraine,71,71,30,0,KAA Gent
243903,Makhete Diop,Senegal,72,72,33,0,Al Shabab
243952,Andriy Lunin,Ukraine,75,87,21,34,Real Madrid
243976,Catena,Spain,70,75,25,0,Rayo Vallecano
243977,Jonathan Herrera,Argentina,70,70,29,1,San Lorenzo de Almagro
243988,Ale Díez,Spain,70,76,24,0,UD Las Palmas
243989,Giovanni Zarfino,Uruguay,72,72,29,0,CD Tenerife
243993,Enric Gallego,Spain,73,73,34,1,CA Osasuna
244022,Ibrahim Sissoko,France,70,76,24,0,Chamois Niortais FC
244068,Keven Schlotterbeck,Germany,70,75,23,0,Sport-Club Freiburg
244110,Jesús Jiménez,Spain,70,71,26,0,Górnik Zabrze
244186,Luquinhas,Brazil,71,77,24,0,Legia Warszawa
244193,Jovane Cabral,Cape Verde,77,86,22,6,Sporting CP
244197,Corpas,Spain,71,71,29,0,UD Almería
244204,Nikola Katić,Croatia,70,79,24,1,Rangers FC
244206,Nehuén Pérez,Argentina,75,85,20,5,Granada CF
244213,Jorge Félix,Spain,70,70,29,0,Demir Grup Sivasspor
244238,Jaka Bijol,Slovenia,70,81,21,4,Hannover 96
244253,Uroš Račić,Serbia,75,86,22,8,Valencia CF
244260,Dani Olmo,Spain,79,87,22,16,RB Leipzig
244261,Lovro Majer,Croatia,72,80,22,2,Dinamo Zagreb
244263,Amir Rrahmani,Kosovo,76,80,26,1,Napoli
244264,Amer Gojak,Bosnia & Herzegovina,70,76,23,3,Torino
244265,Armin Hodžić,Bosnia & Herzegovina,73,77,25,1,Kasimpaşa SK
244269,Filip Benković,Croatia,73,79,23,4,Cardiff City
244271,Ivan Šunjić,Croatia,73,80,24,0,Birmingham City
244272,Dino Perić,Croatia,72,74,26,0,Dinamo Zagreb
244274,Adrian Šemper,Croatia,70,78,22,0,Chievo Verona
244280,Adrian Fein,Germany,72,82,21,2,PSV
244308,Gabriel Fuentes,Colombia,71,80,23,2,Junior FC
244316,Luís Maximiano,Portugal,78,85,21,9,Sporting CP
244369,Viktor Tsygankov,Ukraine,80,86,22,11,Dynamo Kyiv
244373,Vitaliy Buyalskyi,Ukraine,75,76,27,0,Dynamo Kyiv
244374,Mykola Shaparenko,Ukraine,74,84,22,4,Dynamo Kyiv
244376,Volodymyr Shepelev,Ukraine,74,82,23,0,Dynamo Kyiv
244377,Toni Borevković,Croatia,70,79,23,0,Rio Ave FC
244380,Vitaliy Mykolenko,Ukraine,76,84,21,6,Dynamo Kyiv
244381,Artem Shabanov,Ukraine,72,74,28,0,Dynamo Kyiv
244383,Mykyta Burda,Ukraine,74,81,25,1,Dynamo Kyiv
244385,Georgiy Bushchan,Ukraine,74,78,26,1,Dynamo Kyiv
244389,Fernando,Brazil,71,83,21,3,Shakhtar Donetsk
244390,Marius Bülter,Germany,73,73,27,0,1. FC Union Berlin
244426,Bogdan Lednev,Ukraine,73,82,22,0,Dynamo Kyiv
244428,Bogdan Mykhaylychenko,Ukraine,71,76,23,0,RSC Anderlecht
244464,Eryc Castillo,Ecuador,70,72,25,0,Fútbol Club Juárez
244467,Ondřej Kolář,Czech Republic,78,83,26,0,SK Slavia Praha
244470,Vladimír Coufal,Czech Republic,78,78,28,3,West Ham United
244517,Elvis Sarić,Bosnia & Herzegovina,72,72,30,0,Al Ahli
244582,Aleksandar Paločević,Serbia,70,71,27,0,Pohang Steelers
244584,Oleksiy Shevchenko,Ukraine,70,73,28,1,Shakhtar Donetsk
244591,Jayden Bogle,England,72,83,20,4,Sheffield United
244605,Christos Albanis,Greece,70,72,25,0,AEK Athens
244621,Vinícius,Brazil,79,84,25,13,Tottenham Hotspur
244622,Puado,Spain,72,82,22,3,RCD Espanyol
244625,Pipa,Spain,70,77,22,0,Huddersfield Town
244628,Braian Samudio,Paraguay,72,76,24,0,Çaykur Rizespor
244675,Sancet,Spain,72,83,20,7,Athletic Club
244706,Kevin Behrens,Germany,70,70,29,0,SV Sandhausen
244709,Marko Jevtović,Serbia,72,73,27,0,Konyaspor
244723,Felipe Silva,Brazil,71,72,27,0,GwangJu FC
244727,Léandre Tawamba,Cameroon,72,72,30,0,Al Taawoun
244731,Nazariy Rusyn,Ukraine,71,79,22,2,Dynamo Kyiv
244750,Zvonimir Kožulj,Bosnia & Herzegovina,70,71,26,1,Gaziantep FK
244778,Trincão,Portugal,78,91,20,76,FC Barcelona
244787,Milan Havel,Czech Republic,72,75,26,0,Viktoria Plzeň
244788,Pavel Bucha,Czech Republic,73,81,22,0,Viktoria Plzeň
244789,Aleš Čermák,Czech Republic,73,75,26,0,Viktoria Plzeň
244791,Patrik Hrošovský,Slovakia,74,74,28,0,KRC Genk
244792,Roman Procházka,Slovakia,70,70,31,0,Górnik Zabrze
244793,Tomáš Chorý,Czech Republic,70,73,25,2,SV Zulte Waregem
244797,Petar Musa,Croatia,71,78,22,0,SK Slavia Praha
244832,Sebastián Ferreira,Paraguay,71,78,22,0,Club Libertad
244863,Yassine Benrahou,Morocco,71,80,21,1,Nîmes Olympique
244915,Mohammed Salisu,Ghana,76,84,21,15,Southampton
244950,Juan Gabriel Rodríguez,Argentina,75,78,26,0,Defensa y Justicia
244973,Marcel Ruiz,Mexico,72,82,20,3,Club Tijuana
245021,Mamadou Loum,Senegal,72,81,23,2,FC Porto
245037,Eric García,Spain,72,85,19,56,Manchester City
245058,Otar Kiteishvili,Georgia,71,75,24,0,SK Sturm Graz
245062,Julio González,Paraguay,72,72,28,0,Club Necaxa
245065,Diego Palacios,Ecuador,70,80,21,1,LAFC
245131,Giorgi Tsitaishvili,Ukraine,72,86,19,4,Dynamo Kyiv
245132,Denys Popov,Ukraine,73,84,21,2,Dynamo Kyiv
245155,Mohammed Kudus,Ghana,77,87,20,25,Ajax
245157,Stoichkov,Spain,70,72,26,0,CE Sabadell FC
245158,Luis Javier Suárez,Colombia,75,86,22,9,Granada CF
245231,Billy Arce,Ecuador,70,80,22,0,LDU Quito
245238,Javi Sánchez,Spain,70,79,23,1,R. Valladolid CF
245275,Toma Bašić,Croatia,74,82,23,0,FC Girondins de Bordeaux
245278,Tomás Tavares,Portugal,73,85,19,8,D. Alavés
245279,Reguilón,Spain,82,89,23,32,Tottenham Hotspur
245294,Jorge Ezequiel Serendero,Uruguay,80,80,32,1,Free Agents
245295,Edgar Manuel Guichón,Uruguay,79,79,32,0,Free Agents
245296,Jorge Sandro Herrería,Uruguay,77,77,32,0,Free Agents
245297,Rafael Di Leonardo,Uruguay,79,79,24,0,Free Agents
245298,Daniel Martín Lenzado,Uruguay,78,78,32,0,Free Agents
245299,Jaime Nicolás Frendado,Uruguay,80,80,36,0,Free Agents
245300,Matías David Baldona,Uruguay,80,80,36,0,Free Agents
245301,Leandro Agustín Baezo,Uruguay,77,77,32,0,Free Agents
245302,Enzo Martín Riquero,Uruguay,79,79,32,0,Free Agents
245303,Federico Luis Contedo,Uruguay,77,77,36,0,Free Agents
245304,Saúl Marcelo Ardero,Uruguay,80,80,32,6,Free Agents
245305,Luis Roberto Dálves,Uruguay,80,80,28,3,Free Agents
245306,Leandro Miguel Sáreda,Uruguay,79,79,28,0,Free Agents
245307,Pablo Nicolás Dárenas,Uruguay,75,75,36,0,Free Agents
245308,Mauro Evidio Nérez,Uruguay,80,80,32,2,Free Agents
245309,Egidio Maestre Schetino,Uruguay,80,80,28,1,Free Agents
245311,Andrés Daniel Píriz,Uruguay,76,76,32,0,Free Agents
245313,José María Sildero,Uruguay,80,80,28,3,Free Agents
245315,Enzo Manuel Aguerro,Uruguay,78,78,32,1,Free Agents
245322,Guillermo Luis Ichazo,Uruguay,75,75,28,1,Free Agents
245324,Sebastián Bruno Luna,Uruguay,78,78,32,1,Free Agents
245325,Vicente Damián Castro,Uruguay,77,77,28,0,Free Agents
245327,Diego Aaron Pámanes,Uruguay,75,75,32,0,Free Agents
245371,Thiago Almada,Argentina,73,89,19,63,Vélez Sarsfield
245388,Jean-Clair Todibo,France,75,86,20,17,SL Benfica
245396,Vladyslav Supriaha,Ukraine,72,84,20,2,Dynamo Kyiv
245426,Marash Kumbulla,Albania,75,85,20,9,Roma
245428,Chima Okoroji,England,70,77,23,0,SC Paderborn 07
245437,Adolfo Gaich,Argentina,70,83,21,7,PFC CSKA Moscow
245520,Luca Sangalli,Spain,72,77,25,0,Real Sociedad
245535,Abdulkadir Parmak,Turkey,73,76,25,0,Trabzonspor
245538,Kyogo Furuhashi,Japan,71,73,25,1,Vissel Kobe
245541,Giovanni Reyna,United States,70,87,17,51,Borussia Dortmund
245572,Nikolay Rasskazov,Russia,71,76,22,3,Spartak Moscow
245597,Víctor Gómez,Spain,72,82,20,1,CD Mirandés
245598,Iddrisu Baba,Ghana,72,81,24,1,RCD Mallorca
245630,Youssouf Fofana,France,73,79,21,3,AS Monaco
245703,Igor Diveev,Russia,70,83,21,1,PFC CSKA Moscow
245733,Hendrik Weydandt,Germany,70,75,25,2,Hannover 96
245840,Kosuke Onose,Japan,70,70,27,1,Gamba Osaka
245850,Ibrahim Traoré,Ivory Coast,74,74,32,1,SK Slavia Praha
245940,Silas Wamangituka,DR Congo,71,83,21,4,VfB Stuttgart
245977,Kiril Despodov,Bulgaria,73,79,23,2,Free Agents
245992,Billy Gilmour,Scotland,71,86,19,17,Chelsea
246045,Pedro De la Vega,Argentina,71,85,19,44,Club Atlético Lanús
246069,Lukas Rupp,Germany,73,73,29,3,Norwich City
246098,Vítor Tormena,Brazil,71,75,24,0,SC Braga
246104,Ryan Gravenberch,Netherlands,73,88,18,34,Ajax
246106,Marcelo Herrera,Argentina,70,80,21,2,San Lorenzo de Almagro
246113,Adrià Pedrosa,Spain,75,85,22,6,RCD Espanyol
246145,Ignacio Aliseda,Argentina,70,84,20,3,Chicago Fire Soccer Club
246147,Mason Greenwood,England,77,89,19,66,Manchester United
246164,Lautaro Valenti,Argentina,70,81,21,0,Parma
246172,Samuel Chukwueze,Nigeria,77,86,21,7,Villarreal CF
246186,Arthur Cabral,Brazil,75,85,22,4,FC Basel 1893
246191,Julián Álvarez,Argentina,71,84,20,11,River Plate
246242,Boulaye Dia,Senegal,73,80,23,0,Stade de Reims
246387,Mathías Suárez,Uruguay,71,76,24,0,Club Nacional de Football
246398,Santiago Rojas,Paraguay,70,76,24,0,Club Nacional
246403,Beder Caicedo,Ecuador,70,70,28,3,Independiente del Valle
246405,Bryan Angulo,Ecuador,70,76,24,1,Club Tijuana
246419,Yari Verschaeren,Belgium,72,85,19,12,RSC Anderlecht
246420,Jérémy Doku,Belgium,71,88,18,24,Stade Rennais FC
246430,Dušan Vlahović,Serbia,70,81,20,4,Fiorentina
246443,Yoshinori Suzuki,Japan,70,72,28,0,Oita Trinita
246469,Agustín Urzi,Argentina,73,88,20,20,Banfield
246562,Deian Sorescu,Romania,70,78,23,0,FC Dinamo 1948
246618,Adam Hložek,Czech Republic,74,87,18,28,Sparta Praha
246646,Maxence Caqueret,France,76,86,20,22,Olympique Lyonnais
246666,Noah Katterbach,Germany,70,84,19,5,1. FC Köln
246669,Bukayo Saka,England,75,88,19,48,Arsenal
246672,Barrenetxea,Spain,73,85,18,11,Real Sociedad
246708,Giorgios Masouras,Greece,74,75,26,1,Olympiacos CFP
246732,Aké Loba,Ivory Coast,70,78,22,5,Rayados de Monterrey
246748,Aihen Muñoz,Spain,74,83,23,5,Real Sociedad
246762,Sekou Koita,Mali,72,84,20,2,FC Red Bull Salzburg
246764,Mohamed Camara,Mali,70,81,20,2,FC Red Bull Salzburg
246790,Abdoul-Kader Bamba,France,72,73,26,0,FC Nantes
246791,Manor Solomon,Israel,73,86,21,2,Shakhtar Donetsk
246836,Amos Pieper,Germany,72,80,22,1,DSC Arminia Bielefeld
246844,Carlos Neva,Spain,76,81,24,0,Granada CF
246870,Enzo Díaz,Argentina,72,77,24,0,Club Atlético Talleres
246914,Robert Rojas,Paraguay,74,81,24,2,River Plate
246929,Gerson Rodrigues,Luxembourg,70,73,25,0,Dynamo Kyiv
246949,Campuzano,Spain,70,78,23,0,RCD Espanyol
246960,Mohamed Ihattaren,Netherlands,77,86,18,24,PSV
247028,Alex Král,Czech Republic,76,84,22,4,Spartak Moscow
247030,Petr Ševčík,Czech Republic,76,79,26,2,SK Slavia Praha
247045,Joel Kayamba,DR Congo,74,74,28,0,Viktoria Plzeň
247072,Khalid Eissa,United Arab Emirates,71,71,31,0,Al Ain FC
247103,Dávid Hancko,Slovakia,70,81,22,0,Sparta Praha
247106,Alexander Bernabei,Argentina,70,83,20,8,Club Atlético Lanús
247124,Gideon Mensah,Ghana,71,78,22,0,Vitória Guimarães
247131,Alfonso Espino,Uruguay,74,74,28,1,Cádiz CF
247144,Dino Hotić,Bosnia & Herzegovina,72,76,25,0,Cercle Brugge
247150,Alex Vigo,Argentina,70,80,21,1,Colón de Santa Fe
247181,Gonzalo Plata,Ecuador,74,86,19,10,Sporting CP
247185,Ante Palaversa,Croatia,71,83,20,1,Getafe CF
247203,Matěj Hanousek,Czech Republic,73,74,27,0,Sparta Praha
247204,Emerson,Brazil,78,88,21,39,Real Betis Balompié
247246,Khéphren Thuram,France,71,82,19,2,OGC Nice
247263,Edmond Tapsoba,Burkina Faso,78,88,21,12,Bayer 04 Leverkusen
247375,Dia Saba,Israel,73,74,27,0,Guangzhou R&F FC
247377,Marcos Antonio,Brazil,72,85,20,13,Shakhtar Donetsk
247394,Dejan Kulusevski,Sweden,77,87,20,40,Juventus
247458,Álex Sola,Spain,70,76,21,2,Real Sociedad
247495,Moncayola,Spain,74,83,22,4,CA Osasuna
247500,Edgar,Spain,70,79,23,1,R. Oviedo
247641,Tete,Brazil,75,86,20,9,Shakhtar Donetsk
247671,Bandar Al Ahbabi,United Arab Emirates,71,71,30,1,Al Ain FC
247802,Giovanni González,Uruguay,73,76,26,0,Club Atlético Peñarol
247832,Thierry Correia,Portugal,73,79,21,8,Valencia CF
247851,Bruno Guimarães,Brazil,78,86,22,10,Olympique Lyonnais
247854,Moctar El Hacen,Mauritania,70,80,22,1,CD Lugo
247881,Juan Escobar,Paraguay,73,78,25,1,Cruz Azul
247968,Valentin Crețu,Romania,70,70,31,0,FCSB
248003,Andrei Burcă,Romania,70,73,27,0,FC CFR 1907 Cluj
248060,Valentin Mihăilă,Romania,70,82,20,1,Parma
248075,Ionuț Panțîru,Romania,70,76,24,0,FCSB
248091,David Lazar,Romania,70,72,29,0,AFC Astra Giurgiu
248095,Risto Radunović,Montenegro,70,70,28,0,AFC Astra Giurgiu
248243,Eduardo Camavinga,France,78,89,17,65,Stade Rennais FC
248386,Gustavo Assunção,Brazil,74,86,20,11,Futebol Clube de Famalicão
